627;123000;15000;9000000;9000000;0
628;126000;15000;9000000;9000000;0
629;129000;15000;9000000;9000000;0
630;132000;15000;9000000;9000000;0
631;135000;15000;9000000;9000000;0
632;138000;15000;9000000;9000000;0
633;141000;15000;9000000;9000000;0
634;144000;15000;9000000;9000000;0
635;147000;15000;9000000;9000000;0
636;150000;15000;9000000;9000000;0
637;153000;15000;9000000;9000000;0
638;156000;15000;9000000;9000000;0
639;159000;15000;9000000;9000000;0
640;162000;15000;9000000;9000000;0
641;165000;15000;9000000;9000000;0
642;168000;15000;9000000;9000000;0
643;171000;15000;9000000;9000000;0
644;174000;15000;9000000;9000000;0
645;177000;15000;9000000;9000000;0
646;180000;15000;9000000;9000000;0
647;183000;15000;9000000;9000000;0
648;186000;15000;9000000;9000000;0
649;189000;15000;9000000;9000000;0
650;192000;15000;9000000;9000000;0
651;195000;15000;9000000;9000000;0
652;198000;15000;9000000;9000000;0
653;201000;15000;9000000;9000000;0
654;204000;15000;9000000;9000000;0
655;207000;15000;9000000;9000000;0
656;210000;15000;9000000;9000000;0
657;213000;15000;9000000;9000000;0
658;216000;15000;9000000;9000000;0
659;219000;15000;9000000;9000000;0
660;222000;15000;9000000;9000000;0
661;225000;15000;9000000;9000000;0
662;228000;15000;9000000;9000000;0
663;231000;15000;9000000;9000000;0
664;234000;15000;9000000;9000000;0
665;237000;15000;9000000;9000000;0
666;240000;15000;9000000;9000000;0
667;243000;15000;9000000;9000000;0
668;246000;15000;9000000;9000000;0
669;249000;15000;9000000;9000000;0
670;252000;15000;9000000;9000000;0
671;255000;15000;9000000;9000000;0
672;258000;15000;9000000;9000000;0
673;261000;15000;9000000;9000000;0
674;264000;15000;9000000;9000000;0
675;267000;15000;9000000;9000000;0
676;270000;15000;9000000;9000000;0
677;273000;15000;9000000;9000000;0
678;276000;15000;9000000;9000000;0
679;279000;15000;9000000;9000000;0
680;282000;15000;9000000;9000000;0
681;285000;15000;9000000;9000000;0
682;288000;15000;9000000;9000000;0
683;291000;15000;9000000;9000000;0
684;294000;15000;9000000;9000000;0
685;297000;15000;9000000;9000000;0
686;300000;15000;9000000;9000000;0
687;303000;15000;9000000;9000000;0
688;306000;15000;9000000;9000000;0
689;309000;15000;9000000;9000000;0
690;312000;15000;9000000;9000000;0
691;315000;15000;9000000;9000000;0
692;318000;15000;9000000;9000000;0
693;321000;15000;9000000;9000000;0
694;324000;15000;9000000;9000000;0
695;327000;15000;9000000;9000000;0
696;330000;15000;9000000;9000000;0
697;333000;15000;9000000;9000000;0
698;336000;15000;9000000;9000000;0
699;339000;15000;9000000;9000000;0
700;342000;15000;9000000;9000000;0
701;345000;15000;9000000;9000000;0
702;348000;15000;9000000;9000000;0
703;0;18000;9000000;9000000;0
704;3000;18000;9000000;9000000;0
705;6000;18000;9000000;9000000;0
706;9000;18000;9000000;9000000;0
707;12000;18000;9000000;9000000;0
708;15000;18000;9000000;9000000;0
709;18000;18000;9000000;9000000;0
710;21000;18000;9000000;9000000;0
711;24000;18000;9000000;9000000;0
712;27000;18000;9000000;9000000;0
713;30000;18000;9000000;9000000;0
714;33000;18000;9000000;9000000;0
715;36000;18000;9000000;9000000;0
716;39000;18000;9000000;9000000;0
717;42000;18000;9000000;9000000;0
718;45000;18000;9000000;9000000;0
719;48000;18000;9000000;9000000;0
720;51000;18000;9000000;9000000;0
721;54000;18000;9000000;9000000;0
722;57000;18000;9000000;9000000;0
723;60000;18000;9000000;9000000;0
724;63000;18000;9000000;9000000;0
725;66000;18000;9000000;9000000;0
726;69000;18000;9000000;9000000;0
727;72000;18000;9000000;9000000;0
728;75000;18000;9000000;9000000;0
729;78000;18000;9000000;9000000;0
730;81000;18000;9000000;9000000;0
731;84000;18000;9000000;9000000;0
732;87000;18000;9000000;9000000;0
733;90000;18000;9000000;9000000;0
734;93000;18000;9000000;9000000;0
735;96000;18000;9000000;9000000;0
736;99000;18000;9000000;9000000;0
737;102000;18000;9000000;9000000;0
738;105000;18000;9000000;9000000;0
739;108000;18000;9000000;9000000;0
740;111000;18000;9000000;9000000;0
741;114000;18000;9000000;9000000;0
742;117000;18000;9000000;9000000;0
743;120000;18000;9000000;9000000;0
744;123000;18000;9000000;9000000;0
745;126000;18000;9000000;9000000;0
746;129000;18000;9000000;9000000;0
747;132000;18000;9000000;9000000;0
748;135000;18000;9000000;9000000;0
749;138000;18000;9000000;9000000;0
750;141000;18000;9000000;9000000;0
751;144000;18000;9000000;9000000;0
752;147000;18000;9000000;9000000;0
753;150000;18000;9000000;9000000;0
754;153000;18000;9000000;9000000;0
755;156000;18000;9000000;9000000;0
756;159000;18000;9000000;9000000;0
757;162000;18000;9000000;9000000;0
758;165000;18000;9000000;9000000;0
759;168000;18000;9000000;9000000;0
760;171000;18000;9000000;9000000;0
761;174000;18000;9000000;9000000;0
762;177000;18000;9000000;9000000;0
763;180000;18000;9000000;9000000;0
764;183000;18000;9000000;9000000;0
765;186000;18000;9000000;9000000;0
766;189000;18000;9000000;9000000;0
767;192000;18000;9000000;9000000;0
768;195000;18000;9000000;9000000;0
769;198000;18000;9000000;9000000;0
770;201000;18000;9000000;9000000;0
771;204000;18000;9000000;9000000;0
772;207000;18000;9000000;9000000;0
773;210000;18000;9000000;9000000;0
774;213000;18000;9000000;9000000;0
775;216000;18000;9000000;9000000;0
776;219000;18000;9000000;9000000;0
777;222000;18000;9000000;9000000;0
778;225000;18000;9000000;9000000;0
779;228000;18000;9000000;9000000;0
780;231000;18000;9000000;9000000;0
781;234000;18000;9000000;9000000;0
782;237000;18000;9000000;9000000;0
783;240000;18000;9000000;9000000;0
784;243000;18000;9000000;9000000;0
